,Unnamed: 0,title,author_info,rating,pros,cons
622,622,Great place to learn,"May 17, 2022 - Software Engineer in Hyderābād",4,"['super', 'fast', 'culture', 'things', 'move', 'though', 'slowed', 'bit', 'last', 'yrs', 'decent', 'compensation']","['manager', 'growth', 'path', 'much', 'faster', 'ic', 'lots', 'poor', 'managers', 'diversified', 'build', 'unified', 'experience']"
623,623,QA associate manual,"May 17, 2022 - Device Associate in Chennai",4,"['good', 'work', 'life', 'balance', 'brand', 'name']","['slow', 'growth', 'less', 'salary']"
624,624,Lots of learning depending upon different teams,"May 17, 2022 - Frontend Developer in Bangalore",4,"['learning', 'stock', 'vests', 'later', 'stage']","['difficult', 'promos', 'work', 'life', 'balance', 'takes', 'hit', 'depending', 'upon', 'teams']"
625,625,Good,"May 17, 2022 - Quality Specialist in Hyderābād",4,"['good', 'incentives', 'flexible', 'work', 'pressure']","['growth', 'shift', 'plans', 'work', 'rest', 'fine']"
626,626,Good company to work for a while,"May 18, 2022 - Data Engineer in Bangalore",2,"['good', 'learning', 'curve', 'growth', 'opportunities']","['hectic', 'poor', 'work', 'life', 'balance']"
627,627,Work Experience,"Apr 29, 2022 - Selling Partner Support Associate in Hyderābād",5,"['n', 'number', 'pros', 'amazon', 'work', 'culture', 'flexibility', 'good', 'behavior', 'managers', 'make', 'employees', 'efficiently', 'one', 'way', 'motivates', 'get', 'task', 'done']","['much', 'say', 'amazon', 'offers', 'good', 'amount', 'care', 'employees', 'felt', 'minute', 'drawback', 'work', 'delays', 'raising', 'query', 'swiftness', 'need', 'adopt', 'one', 'finds', 'difficult', 'starting', 'days']"
628,628,Not bad,"May 17, 2022 - Software Development Engineer (SDE) in Bangalore",3,"['good', 'projects', 'need', 'willing', 'work']","['healthy', 'work', 'culture']"
629,629,Amazon Sucks | Abysmal Experience,"Jun 6, 2022 - Anonymous Employee in Bangalore",1,['name'],['name']
630,630,Best Place,"May 1, 2022 - Senior Prod Compliance in Bangalore",5,"['great', 'work', 'culture', 'balance', 'learn', 'lot', 'growth']","['competitive', 'sometimes']"
631,631,Componey where the standards are followed,"May 1, 2022 - ITS in Hyderābād",5,"['culture', 'pro', 'would', 'say', 'apply', 'leadership', 'principle', 'every', 'situation']","['seen', 'cons', 'company']"
632,632,good company,"May 2, 2022 - Customer Service Representative (CSR) in Lucknow",5,"['peace', 'mind', 'work']","['low', 'salary', 'csr']"
633,633,Best place for long-term association,"May 2, 2022 - Program Manager in Bangalore",5,"['great', 'team', 'manager', 'clear', 'directions', 'scope', 'learning', 'inventing', 'failing', 'achieving']","['onboarding', 'little', 'smoother', 'rest', 'good']"
634,634,Good,"May 2, 2022 - Virtual Customer Service Representative in Jaipur, Rajasthan",5,"['nice', 'environment', 'working', 'team']","['hardly', 'came', 'across', 'situation']"
635,635,Everything you want and more,"May 2, 2022 - Community Moderator in Pune",5,"['good', 'understanding', 'team', 'managers', 'shifts', 'work', 'load', 'excellent', 'benefits', 'timely', 'increments', 'bonuses']","['little', 'much', 'waiting', 'criteria', 'fulfillment', 'ijp']"
636,636,Best,"May 2, 2022 - Amazon Development Center in Noida",5,"['superb', 'relaxation']","['high', 'work', 'load', 'pressure']"
637,637,Good company to work,"May 16, 2022 - Human Resources Business Partner HRBP in Mumbai",4,"['great', 'culture', 'good', 'learning', 'opportunities']","['work', 'repetitive', 'executionary', 'times']"
638,638,Great Place to work!,"May 16, 2022 - Catalog Lead in Hyderābād",4,"['friendly', 'work', 'environment', 'lot', 'learning', 'opportunities']","['insurance', 'good']"
639,639,Opportunities to grow,"May 16, 2022 - Software Engineer II SDE2 in Bangalore",4,"['amazon', 'provides', 'multiple', 'opportunities', 'grow', 'persons', 'level', 'scale', 'operates', 'expects', 'sde', 'deliver', 'product', 'highest', 'quality']","['internal', 'systems', 'tools', 'leads', 'lesser', 'knowledge', 'industry', 'wide', 'tech']"
640,640,"Ok, really. Could be better","May 16, 2022 - in Hyderābād",4,"['pays', 'better', 'peers', 'marginally', 'job', 'culture']","['boring', 'job', 'limits', 'growth']"
641,641,Good,"May 16, 2022 - Quality Analyst in Chennai",4,"['work', 'life', 'balance', 'recognition']","['salary', 'offer', 'non', 'tech', 'employee']"
642,642,Good Company to Work,"Apr 28, 2022 - Team Lead in Chennai",5,"['good', 'place', 'work']","['pay', 'scale', 'less', 'companies']"
643,643,Fast moving,"May 16, 2022 - Software Development Engineer (SDE) in Hyderābād",3,"['fast', 'moving', 'steep', 'learning', 'curve']","['work', 'life', 'balance', 'good']"
644,644,A great work culture,"May 1, 2022 - Customer Service Associate in Coimbatore",5,['name'],['name']
645,645,"V good company, can make a freshers career v quickly","May 1, 2022 - Seller Support Associate in Hyderābād",5,"['v', 'good', 'company', 'work']","['timings', 'pretty', 'annoying', 'times']"
646,646,great opportunity to be part of this organization.,"May 1, 2022 - Account Health Support Specialist in Hyderābād",5,"['good', 'work', 'life', 'balance', 'employee', 'cycle']","['new', 'hire', 'find', 'downsides']"
647,647,Work Life balance,"May 1, 2022 - Human Resources Specialist in Hyderābād",5,"['best', 'company', 'work', 'life', 'balance']","['little', 'work', 'pressure', 'shift', 'timings']"
648,648,Companies Review,"May 15, 2022 - Software Development Engineer (SDE) in Gurgaon, Haryana",4,"['lot', 'learn', 'fresher', 'work', 'quality', 'minds', 'good', 'salary']","['times', 'need', 'give', 'hrs', 'work']"
649,649,Opportunities to grow,"May 16, 2022 - Software Engineer II SDE2 in Bangalore",4,"['amazon', 'provides', 'multiple', 'opportunities', 'grow', 'persons', 'level', 'scale', 'operates', 'expects', 'sde', 'deliver', 'product', 'highest', 'quality']","['internal', 'systems', 'tools', 'leads', 'lesser', 'knowledge', 'industry', 'wide', 'tech']"
650,650,"Ok, really. Could be better","May 16, 2022 - in Hyderābād",4,"['pays', 'better', 'peers', 'marginally', 'job', 'culture']","['boring', 'job', 'limits', 'growth']"
651,651,Good,"May 16, 2022 - Quality Analyst in Chennai",4,"['work', 'life', 'balance', 'recognition']","['salary', 'offer', 'non', 'tech', 'employee']"
652,652,Good Company to Work,"Apr 28, 2022 - Team Lead in Chennai",5,"['good', 'place', 'work']","['pay', 'scale', 'less', 'companies']"
653,653,Fast moving,"May 16, 2022 - Software Development Engineer (SDE) in Hyderābād",3,"['fast', 'moving', 'steep', 'learning', 'curve']","['work', 'life', 'balance', 'good']"
654,654,A great work culture,"May 1, 2022 - Customer Service Associate in Coimbatore",5,['name'],['name']
655,655,"V good company, can make a freshers career v quickly","May 1, 2022 - Seller Support Associate in Hyderābād",5,"['v', 'good', 'company', 'work']","['timings', 'pretty', 'annoying', 'times']"
656,656,great opportunity to be part of this organization.,"May 1, 2022 - Account Health Support Specialist in Hyderābād",5,"['good', 'work', 'life', 'balance', 'employee', 'cycle']","['new', 'hire', 'find', 'downsides']"
657,657,Work Life balance,"May 1, 2022 - Human Resources Specialist in Hyderābād",5,"['best', 'company', 'work', 'life', 'balance']","['little', 'work', 'pressure', 'shift', 'timings']"
658,658,Companies Review,"May 15, 2022 - Software Development Engineer (SDE) in Gurgaon, Haryana",4,"['lot', 'learn', 'fresher', 'work', 'quality', 'minds', 'good', 'salary']","['times', 'need', 'give', 'hrs', 'work']"
659,659,Ring data engineering services,"May 13, 2022 - Digital Associate in Hyderābād",3,"['process', 'pros', 'found', 'thats', 'reason', 'left', 'amazon', 'whose', 'work', 'culture', 'good']","['everything', 'process', 'disaster', 'need', 'work', 'shift', 'lots', 'pressure', 'complete', 'daily', 'target', 'get', 'health', 'issue', 'would', 'request', 'one', 'join', 'ring', 'iva']"
660,660,overall good,"May 15, 2022 - in Hyderābād",3,"['job', 'security', 'environment', 'empathetic', 'managers', 'micro', 'management']","['less', 'pay', 'growth', 'personal', 'development']"
661,661,good,"May 15, 2022 - Device Associate in Bangalore",3,"['good', 'freshers', 'great', 'go']","['technical', 'skills', 'required']"
662,662,good,"Apr 30, 2022 - Brand Support in New Delhi",5,"['good', 'atmosphere', 'people', 'work']","['cons', 'come', 'mind']"
663,663,Company with lots of benefits,"Apr 30, 2022 - Transaction Risk Investigator in Hyderābād",5,"['work', 'amazing', 'people', 'country']","['nothing', 'except', 'promotion', 'takes', 'time']"
664,664,Employer of choice,"Apr 30, 2022 - Senior Customer Solutions Manager in Bangalore",5,"['amazon', 'truly', 'earth', 'best', 'employer']","['comment', 'time']"
665,665,Best place to work with great work life balance,"May 14, 2022 - Software Developer in Hyderābād",4,"['great', 'salary', 'essencial', 'commodities', 'also', 'free']","['sometime', 'work', 'gets', 'reluctant', 'feel', 'lack', 'growth', 'opportunity']"
666,666,Associate account manager at Amazon,"May 14, 2022 - Associate Account Manager in Chennai",4,"['good', 'work', 'culture', 'ways', 'learn', 'different', 'aspects']","['work', 'life', 'balance', 'becomes', 'difficult']"
667,667,CS dept = a place where ROBOTS work,"May 14, 2022 - in Hyderābād",3,['name'],"['basis', 'chats', 'daily', 'indian', 'cs', 'stress', 'pressure', 'huge', 'chat', 'flow', 'many', 'useless', 'training', 'tests', 'less', 'salary', 'performance', 'rating', 'metric', 'system', 'hardly', 'get', 'approved', 'u', 'need', 'apply', 'way', 'advance', 'career', 'growth', 'joke', 'politics', 'satisfy', 'customer', 'times', 'process', 'hrs']"
668,668,Decent job who loves to interact with frustrated customers,"May 14, 2022 - Customer Service Associate in Noida",3,"['work', 'home', 'time', 'payment']","['work', 'pressure', 'expect', 'sit', 'hours', 'getting', 'away', 'systems', 'slow', 'growth']"
669,669,Good place to start your career,"May 14, 2022 - Customer Support Associate in Coimbatore",3,"['good', 'place', 'start', 'career']","['job', 'specific', 'retail', 'customer', 'service', 'stressful', 'scope', 'promotions']"
670,670,Great work culture at Amazon,"Apr 29, 2022 - Cloud Support Associate in Bangalore",5,"['good', 'competitive', 'work', 'culture', 'friendly', 'instructive', 'colleagues']","['independent', 'expectations', 'need', 'meet', 'basic']"
671,671,kbh,"Apr 29, 2022 - Digital Content Associate in Chennai",5,"['good', 'work', 'culture', 'really', 'loved']","['nothing', 'say']"
672,672,Great Work Culture!!,"Apr 29, 2022 - Business Operations Specialist in Hyderābād",5,"['work', 'culture', 'flexibility', 'amazing', 'amazon', 'new', 'interesting', 'challenges', 'gives', 'another', 'reason', 'keep', 'building']","['increase', 'targets', 'tasks', 'motivation', 'employees', 'form', 'gifts', 'benefits']"
673,673,"Great place to work, not so great for self growth","May 12, 2022 - Seller Support Associate in Bangalore",4,"['thing', 'amazon', 'great', 'place', 'work', 'plenty', 'fun', 'learning', 'process', 'interaction', 'benefits', 'like', 'medical', 'insurance', 'gratuities', 'health', 'checkup', 'corporate', 'discount']","['comes', 'self', 'development', 'amazon', 'kinda', 'lacks', 'vision', 'expertise', 'free', 'courses', 'site', 'career', 'path', 'demonstration', 'could', 'limited', 'role', 'entirely', 'sure', 'though', 'overall', 'awesome']"
674,674,Great,"May 12, 2022 - Customer Service Representative in Hyderābād",4,"['corporate', 'culture', 'friendly', 'colleagues', 'great', 'place', 'work']","['non', 'flexible', 'shifts', 'rest', 'good']"
675,675,Great place to learn,"May 13, 2022 - Process Lead in Bangalore",4,"['great', 'place', 'start', 'career']","['teams', 'might', 'work', 'pressure']"
676,676,Good company,"May 13, 2022 - SDE1 () in Ban, Maharashtra",4,"['work', 'culture', 'good', 'intelligent', 'team']","['workload', 'sometime', 'high']"
677,677,Good Company to work with and grow,"May 13, 2022 - D2AS Advanced Technician in Hyderābād",4,"['good', 'company', 'work', 'grow']","['pressure', 'nothing', 'like', 'cant', 'handle']"
678,678,Good company,"May 13, 2022 - ML Data Associate-1 in New Delhi",4,"['wfh', 'good', 'comapny', 'culture', 'cool']","['process', 'monotonous']"
679,679,Good,"May 13, 2022 - Process Associate in Bangalore",4,"['employee', 'friendly', 'good', 'freedom']","['growth', 'low', 'salary']"
680,680,Average,"May 14, 2022 - ML Data Associate-1 in Chennai",2,"['many', 'perks', 'provided', 'mncs']","['poor', 'pay', 'structure', 'high', 'pressure', 'job']"
681,681,TRON associate,"May 13, 2022 - Tron Associate in Hyderābād",3,"['pay', 'provided', 'ot']","['work', 'life', 'balance', 'amazon']"
682,682,Company reviews,"Apr 28, 2022 - Senior Software Developer in Bangalore",5,"['super', 'career', 'growth', 'skills', 'development']","['cons', 'disadvantages', 'company']"
683,683,Transportation,"Apr 28, 2022 - Transportation in Nāgpur, Maharashtra",5,"['chance', 'grow', 'fresher', 'learning', 'exp', 'great', 'hard', 'work', 'pay', 'better', 'compared', 'company']","['work', 'personal', 'life', 'balance', 'maybe', 'disturbed', 'depends', 'team']"
684,684,I am new to Amazon,"Apr 28, 2022 - Account Specialist in Bangalore",5,"['huge', 'organization', 'limit', 'learning', 'many', 'things', 'explore', 'offer', 'competitive', 'package', 'employee', 'benefits']","['joined', 'organization']"
685,685,A good company to work,"Apr 28, 2022 - Audit Associate in Hyderābād",5,"['good', 'company', 'work']","['salary', 'less', 'compared', 'companies']"
686,686,amazon top most company .,"Apr 28, 2022 - Investigation Specialist in Hyderābād",5,"['good', 'company', 'work', 'huge', 'development', 'employees', 'organization', 'carrier', 'guidance']","['nothing', 'say', 'well', 'guided', 'management']"
687,687,Good but not the worst,"May 12, 2022 - ML Data Associate - I in Hyderābād",4,"['good', 'pay', 'scale', 'shift', 'timings', 'learning', 'new', 'things']","['work', 'life', 'balance', 'mostly', 'repetative']"
688,688,Good,"May 12, 2022 - Senior Quality Service Associate in Chennai",4,"['work', 'life', 'balance', 'good']","['salary', 'less']"
689,689,Overall a good place to work.,"May 12, 2022 - IT Support Associate in Hyderābād",4,"['internal', 'transfer', 'crack', 'interview', 'job', 'rotations', 'allowed']","['office', 'politics', 'much', 'favouritism']"
690,690,it was good,"May 12, 2022 - Amazon Software Development Engineer in Bangalore",3,"['friendly', 'environment', 'good', 'working', 'experience']","['working', 'hours', 'nothing']"
691,691,Best company for sure ⭐️⭐️⭐️⭐️,"Apr 27, 2022 - Recruiting Coordinator in Hyderābād",5,"['perks', 'work', 'culture', 'leave', 'policy']","['nothing', 'role', 'working']"
692,692,Sales.,"Apr 27, 2022 - Sales Associate in Pune",5,"['good', 'work', 'culture', 'best']","['negative', 'comments']"
693,693,Great company to be part of,"Apr 27, 2022 - Business Intelligence Engineer in Bangalore",5,"['good', 'projects', 'great', 'learning', 'curve', 'helpful', 'co', 'workers', 'nice', 'work', 'culture', 'compensation']","['sometimes', 'feels', 'competitive', 'env', 'ask', 'prove', 'oneself', 'frequently', 'yet', 'discover', 'joined', 'recently']"
694,694,Amazing,"Apr 27, 2022 - Anonymous Employee in Hyderābād",5,"['everything', 'truly', 'amazing']","['workplace', 'keeps', 'changing', 'commute']"
695,695,HOW WAS COMPANY,"Apr 27, 2022 - Tron Associate in Hyderābād",5,"['good', 'company', 'start']","['time', 'management', 'strict', 'need', 'stick', 'break', 'schedules']"
696,696,Completed assessment test,"Apr 27, 2022 - CXQO in Chennai",5,"['super', 'working', 'environment', 'friendly']","['working', 'time', 'less', 'salary', 'exams', 'tough']"
697,697,Excellent Work Place,"Apr 27, 2022 - Recruiter in Hyderābād",5,"['excellent', 'hiring', 'managers', 'reporting', 'good', 'work', 'place', 'stress', 'less', 'worth', 'working']","['much', 'materialistic', 'training', 'process', 'understanding', 'amazon', 'work', 'guidelines']"
